"operation_id","user_id","gender","type","is_su_member","category_name"
46821,983,"m","fit",False,"Pivo"
46823,556,"m","fit",False,"Pivo"
46825,38,"m","fit",True,"Pivo"
46828,1143,"f","fit",False,"Pivo"
46828,1143,"f","fit",False,"Nealko"
46830,1562,"m","fit",True,"Pivo"
46832,1062,"m","fit",True,"Nealko"
46834,1030,"m","fit",True,"Pivo"
46836,934,"m","fit",False,"Pivo"
46838,1500,"m","fit",False,"Nealko"
46840,857,"m","fit",False,"Pivo"
46842,1028,"m","vut",True,"Pivo"
46844,304,"m","fit",False,"Pivo"
46846,766,"m","fit",False,"Nealko"
46848,304,"m","fit",False,"Jídlo"
46850,1282,"m","vut",False,"Pivo"
46852,1282,"m","vut",False,"Pivo"
46854,1591,"m","fit",False,"Pivo"
46856,1028,"m","vut",True,"Nealko"
46858,738,"m","fit",True,"Pivo"
46860,38,"m","fit",True,"Pivo"
46861,1387,"m","fit",True,"Nealko"
46863,1818,"m","fit",False,"Pivo"
46865,900,"m","fit",False,"Pivo"
46867,1141,"m","fit",False,"Pivo"
46869,183,"m","fit",False,"Nealko"
46871,1677,"m","fit",False,"Pivo"
46873,1562,"m","fit",True,"Pivo"
46875,21,"m","fit",True,"Pivo"
46877,1525,"m","fit",False,"Pivo"
46879,1500,"m","fit",False,"Nealko"
46881,1028,"m","vut",True,"Pivo"
46883,7,"m","fit",True,"Pivo"
46885,725,"m","vut",True,"Nealko"
46887,1557,"m","fit",False,"Pivo"
46889,1729,"m","fit",False,"Pivo"
46891,983,"m","fit",False,"Pivo"
46893,415,"m","vut",False,"Pivo"
46895,21,"m","fit",True,"Pivo"
46895,21,"m","fit",True,"Nealko"
46898,886,"m","fit",False,"Pivo"
46899,1809,"m","fit",False,"Pivo"
46901,1728,"m","fit",False,"Pivo"
46903,38,"m","fit",True,"Nealko"
46910,725,"m","vut",True,"Nealko"
46910,725,"m","vut",True,"Pivo"
46912,293,"m","fit",False,"Jídlo"
46918,622,"m","fit",True,"Nealko"
46919,195,"m","fit",True,"Jídlo"
46921,1562,"m","fit",True,"Nealko"
46923,725,"m","vut",True,"Nealko"
46925,190,"m","fit",True,"Nealko"
46925,190,"m","fit",True,"Jídlo"
46927,1387,"m","fit",True,"Nealko"
46929,1134,"m","fit",True,"Nealko"
46931,710,"m","fit",True,"Jídlo"
46933,1562,"m","fit",True,"Nealko"
46934,1134,"m","fit",True,"Jídlo"
46936,1134,"m","fit",True,"Jídlo"
46937,1175,"m","fit",True,"Pivo"
46939,1562,"m","fit",True,"Nealko"
46941,1496,"m","fit",False,"Nealko"
46943,1562,"m","fit",True,"Nealko"
46944,1175,"m","fit",True,"Jídlo"
46946,725,"m","vut",True,"Nealko"
46951,1562,"m","fit",True,"Nealko"
46954,1361,"m","fit",False,"Nealko"
46956,1360,"m","fit",True,"Nealko"
46960,1387,"m","fit",True,"Nealko"
46962,1360,"m","fit",True,"Nealko"
46964,1048,"m","fit",False,"Nealko"
46966,1284,"m","fit",False,"Nealko"
46968,382,"m","fit",False,"Nealko"
46968,382,"m","fit",False,"Pivo"
46970,1134,"m","fit",True,"Nealko"
46971,1395,"m","fit",True,"Nealko"
46973,1231,"m","fit",False,"Nealko"
46976,1387,"m","fit",True,"Nealko"
46978,1714,"f","fit",False,"Nealko"
46980,738,"m","fit",True,"Nealko"
46981,38,"m","fit",True,"Nealko"
46983,1562,"m","fit",True,"Nealko"
46985,1395,"m","fit",True,"Jídlo"
46988,725,"m","vut",True,"Pivo"
46989,1387,"m","fit",True,"Nealko"
46990,684,"m","fit",True,"Nealko"
46992,1490,"m","fit",True,"Pivo"
46994,1361,"m","fit",False,"Nealko"
46996,190,"m","fit",True,"Nealko"
46998,1601,"m","fit",False,"Pivo"
47000,1558,"m","fit",False,"Pivo"
47002,68,"m","fit",True,"Pivo"
47004,10,"m","fit",True,"Pivo"
47006,625,"m","fit",False,"Pivo"
47007,549,"m","fit",False,"Nealko"
47009,549,"m","fit",False,"Nealko"
47010,146,"m","fit",True,"Nealko"
47012,1387,"m","fit",True,"Nealko"
47014,1387,"m","fit",True,"Nealko"
47016,1387,"m","fit",True,"Nealko"
47017,1387,"m","fit",True,"Nealko"
47019,68,"m","fit",True,"Nealko"
47019,68,"m","fit",True,"Pivo"
47020,195,"m","fit",True,"Nealko"
47021,1562,"m","fit",True,"Jídlo"
47033,1360,"m","fit",True,"Nealko"
47035,618,"m","fit",False,"Nealko"
47035,618,"m","fit",False,"Nealko"
47037,1525,"m","fit",False,"Nealko"
47039,859,"m","fit",False,"Pivo"
47041,1382,"m","fit",True,"Pivo"
47043,552,"m","fit",False,"Pivo"
47046,1048,"m","fit",False,"Nealko"
47048,776,"m","fit",True,"Nealko"
47049,937,"m","fit",True,"Pivo"
47052,888,"m","fit",False,"Pivo"
47054,886,"m","fit",False,"Pivo"
47056,618,"m","fit",False,"Nealko"
47057,1030,"m","fit",True,"Nealko"
47061,1056,"m","fit",True,"Nealko"
47063,1415,"m","fit",False,"Nealko"
47067,1658,"m","fit",False,"Nealko"
47069,1729,"m","fit",False,"Nealko"
47076,1382,"m","fit",True,"Cider"
47081,888,"m","fit",False,"Pivo"
47083,937,"m","fit",True,"Pivo"
47089,1535,"m","fit",False,"Nealko"
47093,462,"m","fit",True,"Nealko"
47095,1395,"m","fit",True,"Jídlo"
47100,725,"m","vut",True,"Nealko"
47101,725,"m","vut",True,"Nealko"
47103,1395,"m","fit",True,"Nealko"
47103,1395,"m","fit",True,"Pivo"
47105,622,"m","fit",True,"Nealko"
47107,622,"m","fit",True,"Jídlo"
47109,1591,"m","fit",False,"Nealko"
47114,1540,"m","fit",False,"Jídlo"
47114,1540,"m","fit",False,"Nealko"
47116,462,"m","fit",True,"Nealko"
47116,462,"m","fit",True,"Jídlo"
47116,462,"m","fit",True,"Jídlo"
47118,1382,"m","fit",True,"Nealko"
47120,1387,"m","fit",True,"Nealko"
47122,1382,"m","fit",True,"Nealko"
47124,1591,"m","fit",False,"Jídlo"
47125,622,"m","fit",True,"Nealko"
47128,1056,"m","fit",True,"Nealko"
47130,1562,"m","fit",True,"Nealko"
47132,293,"m","fit",False,"Jídlo"
47137,293,"m","fit",False,"Jídlo"
47139,622,"m","fit",True,"Pivo"
47141,622,"m","fit",True,"Nealko"
47143,438,"m","fit",True,"Nealko"
47145,1658,"m","fit",False,"Jídlo"
47147,622,"m","fit",True,"Nealko"
47149,1056,"m","fit",True,"Jídlo"
47151,1589,"m","fit",False,"Pivo"
47153,684,"m","fit",True,"Jídlo"
47153,684,"m","fit",True,"Jídlo"
47155,1587,"m","fit",False,"Pivo"
47157,1588,"m","fit",False,"Pivo"
47157,1588,"m","fit",False,"Víno"
47159,1589,"m","fit",False,"Pivo"
47161,622,"m","fit",True,"Jídlo"
47163,1587,"m","fit",False,"Pivo"
47165,1587,"m","fit",False,"Pivo"
47167,1589,"m","fit",False,"Nealko"
47169,293,"m","fit",False,"Jídlo"
47171,293,"m","fit",False,"Jídlo"
47173,1845,"m","fit",False,"Nealko"
47175,651,"m","unk",False,"Pivo"
47175,651,"m","unk",False,"Pivo"
47175,651,"m","unk",False,"Víno"
47176,195,"m","fit",True,"Nealko"
47176,195,"m","fit",True,"Nealko"
47179,1562,"m","fit",True,"Nealko"
47179,1562,"m","fit",True,"Nealko"
47181,622,"m","fit",True,"Jídlo"
47183,462,"m","fit",True,"Nealko"
47183,462,"m","fit",True,"Pivo"
47185,622,"m","fit",True,"Jídlo"
47186,31,"m","fit",True,"Jídlo"
47189,1387,"m","fit",True,"Nealko"
47189,1387,"m","fit",True,"Nealko"
47191,1525,"m","fit",False,"Nealko"
47192,462,"m","fit",True,"Jídlo"
47192,462,"m","fit",True,"Jídlo"
47194,1387,"m","fit",True,"Nealko"
47196,68,"m","fit",True,"Nealko"
47198,1562,"m","fit",True,"Jídlo"
47199,1387,"m","fit",True,"Nealko"
47201,1562,"m","fit",True,"Jídlo"
47203,1562,"m","fit",True,"Nealko"
47205,1387,"m","fit",True,"Nealko"
47209,10,"m","fit",True,"Nealko"
47210,1387,"m","fit",True,"Nealko"
47216,143,"m","fit",True,"Jídlo"
47218,1387,"m","fit",True,"Nealko"
47221,664,"f","fit",True,"Nealko"
47223,640,"m","fit",True,"Nealko"
47223,640,"m","fit",True,"Pivo"
47225,143,"m","fit",True,"Jídlo"
47226,663,"m","fit",True,"Jídlo"
47227,195,"m","fit",True,"Jídlo"
47227,195,"m","fit",True,"Jídlo"
47228,38,"m","fit",True,"Jídlo"
47230,640,"m","fit",True,"Jídlo"
47232,1387,"m","fit",True,"Jídlo"
47234,38,"m","fit",True,"Nealko"
47236,1387,"m","fit",True,"Nealko"
47240,622,"m","fit",True,"Nealko"
47242,1562,"m","fit",True,"Nealko"
47242,1562,"m","fit",True,"Jídlo"
47244,640,"m","fit",True,"Nealko"
47246,38,"m","fit",True,"Nealko"
47247,1387,"m","fit",True,"Jídlo"
47248,1387,"m","fit",True,"Nealko"
47250,1233,"f","fit",True,"Nealko"
47252,617,"m","fit",True,"Nealko"
47253,1056,"m","fit",True,"Nealko"
47254,38,"m","fit",True,"Nealko"
47255,462,"m","fit",True,"Jídlo"
47261,1387,"m","fit",True,"Nealko"
47263,293,"m","fit",False,"Jídlo"
47273,640,"m","fit",True,"Nealko"
47274,549,"m","fit",False,"Jídlo"
47274,549,"m","fit",False,"Jídlo"
47275,549,"m","fit",False,"Jídlo"
47275,549,"m","fit",False,"Jídlo"
47276,1387,"m","fit",True,"Nealko"
47278,10,"m","fit",True,"Nealko"
47280,462,"m","fit",True,"Nealko"
47284,146,"m","fit",True,"Nealko"
47284,146,"m","fit",True,"Jídlo"
47285,146,"m","fit",True,"Nealko"
47286,1233,"f","fit",True,"Nealko"
47287,738,"m","fit",True,"Nealko"
47288,617,"m","fit",True,"Nealko"
47292,549,"m","fit",False,"Nealko"
47297,1562,"m","fit",True,"Nealko"
47299,1662,"f","vut",True,"Nealko"
47301,31,"m","fit",True,"Jídlo"
47302,31,"m","fit",True,"Nealko"
47302,31,"m","fit",True,"Pivo"
47303,926,"m","fit",True,"Nealko"
47307,684,"m","fit",True,"Jídlo"
47309,725,"m","vut",True,"Nealko"
47311,926,"m","fit",True,"Nealko"
47312,549,"m","fit",False,"Jídlo"
47313,926,"m","fit",True,"Jídlo"
47315,640,"m","fit",True,"Nealko"
47318,462,"m","fit",True,"Nealko"
47318,462,"m","fit",True,"Pivo"
47318,462,"m","fit",True,"Nealko"
47318,462,"m","fit",True,"Pivo"
47321,725,"m","vut",True,"Nealko"
47321,725,"m","vut",True,"Pivo"
47324,684,"m","fit",True,"Jídlo"
47324,684,"m","fit",True,"Jídlo"
47324,684,"m","fit",True,"Nealko"
47324,684,"m","fit",True,"Jídlo"
47326,684,"m","fit",True,"Jídlo"
47326,684,"m","fit",True,"Jídlo"
47326,684,"m","fit",True,"Nealko"
47326,684,"m","fit",True,"Jídlo"
47327,684,"m","fit",True,"Jídlo"
47327,684,"m","fit",True,"Jídlo"
47327,684,"m","fit",True,"Nealko"
47330,462,"m","fit",True,"Jídlo"
47330,462,"m","fit",True,"Nealko"
47330,462,"m","fit",True,"Pivo"
47332,684,"m","fit",True,"Jídlo"
47332,684,"m","fit",True,"Jídlo"
47335,622,"m","fit",True,"Jídlo"
47340,684,"m","fit",True,"Nealko"
47342,1562,"m","fit",True,"Nealko"
47344,195,"m","fit",True,"Nealko"
47346,622,"m","fit",True,"Nealko"
47348,622,"m","fit",True,"Jídlo"
47353,1592,"m","fit",False,"Cider"
47355,784,"m","fit",False,"Cider"
47357,795,"m","fit",False,"Cider"
47359,1143,"f","fit",False,"Cider"
47363,917,"m","fit",False,"Cider"
47365,1143,"f","fit",False,"Cider"
47366,725,"m","vut",True,"Nealko"
47368,777,"m","fit",False,"Nealko"
47370,795,"m","fit",False,"Cider"
47372,819,"m","fit",False,"Nealko"
47374,1143,"f","fit",False,"Cider"
47375,1143,"f","fit",False,"Cider"
47377,622,"m","fit",True,"Nealko"
47382,462,"m","fit",True,"Nealko"
47384,926,"m","fit",True,"Nealko"
47386,640,"m","fit",True,"Nealko"
47387,1030,"m","fit",True,"Nealko"
47390,1591,"m","fit",False,"Nealko"
47392,1496,"m","fit",False,"Jídlo"
47394,1562,"m","fit",True,"Nealko"
47396,1591,"m","fit",False,"Nealko"
47397,1387,"m","fit",True,"Jídlo"
47398,462,"m","fit",True,"Jídlo"
47400,1562,"m","fit",True,"Nealko"
47402,1380,"m","fit",True,"Káva"
47404,1591,"m","fit",False,"Káva"
47406,1734,"m","fit",False,"Jídlo"
47406,1734,"m","fit",False,"Pivo"
47408,1601,"m","fit",False,"Pivo"
47410,1387,"m","fit",True,"Jídlo"
47412,1728,"m","fit",False,"Pivo"
47413,195,"m","fit",True,"Káva"
47414,195,"m","fit",True,"Nealko"
47414,195,"m","fit",True,"Nealko"
47416,1728,"m","fit",False,"Pivo"
47418,1380,"m","fit",True,"Nealko"
47420,1728,"m","fit",False,"Jídlo"
47422,195,"m","fit",True,"Jídlo"
47424,1562,"m","fit",True,"Nealko"
47424,1562,"m","fit",True,"Jídlo"
47426,926,"m","fit",True,"Nealko"
47430,734,"m","fit",True,"Nealko"
47432,926,"m","fit",True,"Nealko"
47434,1387,"m","fit",True,"Nealko"
47436,1453,"m","fit",False,"Víno"
47438,1056,"m","fit",True,"Nealko"
47440,1056,"m","fit",True,"Nealko"
47441,926,"m","fit",True,"Jídlo"
47443,1056,"m","fit",True,"Jídlo"
47445,1591,"m","fit",False,"Pivo"
47446,1056,"m","fit",True,"Nealko"
47448,1592,"m","fit",False,"Nealko"
47448,1592,"m","fit",False,"Cider"
47450,1389,"m","fit",False,"Nealko"
47452,1562,"m","fit",True,"Jídlo"
47454,1380,"m","fit",True,"Nealko"
47456,1496,"m","fit",False,"Nealko"
47458,734,"m","fit",True,"Nealko"
47460,1387,"m","fit",True,"Jídlo"
47464,1387,"m","fit",True,"Jídlo"
47468,1592,"m","fit",False,"Cider"
47470,1848,"m","fit",False,"Jídlo"
47471,1056,"m","fit",True,"Jídlo"
47474,195,"m","fit",True,"Káva"
47476,1496,"m","fit",False,"Nealko"
47478,1562,"m","fit",True,"Nealko"
47481,1387,"m","fit",True,"Nealko"
47483,1380,"m","fit",True,"Nealko"
47485,1134,"m","fit",True,"Nealko"
47485,1134,"m","fit",True,"Jídlo"
47487,1848,"m","fit",False,"Cider"
47489,1526,"m","fit",False,"Víno"
47490,1134,"m","fit",True,"Jídlo"
47492,1453,"m","fit",False,"Víno"
47494,1056,"m","fit",True,"Nealko"
47496,1380,"m","fit",True,"Cider"
47498,1453,"m","fit",False,"Pivo"
47500,1728,"m","fit",False,"Pivo"
47501,1387,"m","fit",True,"Jídlo"
47502,1387,"m","fit",True,"Nealko"
47504,1526,"m","fit",False,"Víno"
47506,1591,"m","fit",False,"Víno"
47508,1581,"m","fit",False,"Jídlo"
47510,1453,"m","fit",False,"Víno"
47514,1048,"m","fit",False,"Nealko"
47518,1728,"m","fit",False,"Nealko"
47520,195,"m","fit",True,"Pivo"
47521,195,"m","fit",True,"Nealko"
47523,1526,"m","fit",False,"Nealko"
47523,1526,"m","fit",False,"Pivo"
47523,1526,"m","fit",False,"Cider"
47526,1380,"m","fit",True,"Cider"
47528,1453,"m","fit",False,"Cider"
47528,1453,"m","fit",False,"Jídlo"
47530,1387,"m","fit",True,"Jídlo"
47532,1453,"m","fit",False,"Cider"
47535,734,"m","fit",True,"Nealko"
47537,926,"m","fit",True,"Nealko"
47537,926,"m","fit",True,"Pivo"
47538,10,"m","fit",True,"Nealko"
47541,190,"m","fit",True,"Nealko"
47542,195,"m","fit",True,"Nealko"
47542,195,"m","fit",True,"Káva"
47544,1562,"m","fit",True,"Nealko"
47544,1562,"m","fit",True,"Nealko"
47546,934,"m","fit",False,"Cider"
47546,934,"m","fit",False,"Jídlo"
47549,640,"m","fit",True,"Cider"
47551,617,"m","fit",True,"Pivo"
47553,641,"m","fit",False,"Káva"
47554,1030,"m","fit",True,"Cider"
47556,1030,"m","fit",True,"Jídlo"
47558,1453,"m","fit",False,"Víno"
47558,1453,"m","fit",False,"Jídlo"
47558,1453,"m","fit",False,"Nealko"
47560,1526,"m","fit",False,"Víno"
47562,725,"m","vut",True,"Jídlo"
47564,1387,"m","fit",True,"Nealko"
47566,1848,"m","fit",False,"Cider"
47568,604,"m","vut",True,"Pivo"
47570,641,"m","fit",False,"Pivo"
47572,638,"m","fit",False,"Pivo"
47572,638,"m","fit",False,"Jídlo"
47582,1387,"m","fit",True,"Jídlo"
47588,1526,"m","fit",False,"Víno"
47590,1591,"m","fit",False,"Víno"
47591,1387,"m","fit",True,"Nealko"
47593,1848,"m","fit",False,"Nealko"
47595,556,"m","fit",False,"Pivo"
47597,641,"m","fit",False,"Pivo"
47599,604,"m","vut",True,"Pivo"
47601,1592,"m","fit",False,"Pivo"
47603,604,"m","vut",True,"Pivo"
47605,1380,"m","fit",True,"Pivo"
47607,1592,"m","fit",False,"Pivo"
47609,1849,"m","fit",False,"Pivo"
47609,1849,"m","fit",False,"Cider"
47609,1849,"m","fit",False,"Jídlo"
47624,604,"m","vut",True,"Pivo"
47626,604,"m","vut",True,"Pivo"
47626,604,"m","vut",True,"Pivo"
47630,604,"m","vut",True,"Pivo"
47631,1387,"m","fit",True,"Nealko"
47634,1387,"m","fit",True,"Víno"
47639,710,"m","fit",True,"Nealko"
47639,710,"m","fit",True,"Nealko"
47642,934,"m","fit",False,"Cider"
47643,1056,"m","fit",True,"Nealko"
47646,1395,"m","fit",True,"Nealko"
47650,1453,"m","fit",False,"Nealko"
47652,1849,"m","fit",False,"Cider"
47654,725,"m","vut",True,"Nealko"
47656,1848,"m","fit",False,"Cider"
47660,1395,"m","fit",True,"Káva"
47662,456,"m","fit",False,"Pivo"
47664,154,"m","fit",False,"Pivo"
47668,1728,"m","fit",False,"Pivo"
47670,1453,"m","fit",False,"Nealko"
47670,1453,"m","fit",False,"Cider"
47672,1734,"m","fit",False,"Pivo"
47674,1591,"m","fit",False,"Pivo"
47676,1727,"m","fit",False,"Nealko"
47676,1727,"m","fit",False,"Nealko"
47678,1380,"m","fit",True,"Pivo"
47679,1395,"m","fit",True,"Pivo"
47681,1728,"m","fit",False,"Pivo"
47683,1056,"m","fit",True,"Nealko"
47685,1848,"m","fit",False,"Nealko"
47687,1526,"m","fit",False,"Víno"
47687,1526,"m","fit",False,"Pivo"
47689,725,"m","vut",True,"Nealko"
47692,1285,"m","fit",True,"Pivo"
47694,1387,"m","fit",True,"Jídlo"
47696,1134,"m","fit",True,"Nealko"
47698,1387,"m","fit",True,"Jídlo"
47699,1134,"m","fit",True,"Jídlo"
47701,1526,"m","fit",False,"Pivo"
47701,1526,"m","fit",False,"Cider"
47703,1591,"m","fit",False,"Pivo"
47705,1728,"m","fit",False,"Víno"
47707,1285,"m","fit",True,"Pivo"
47707,1285,"m","fit",True,"Jídlo"
47709,1380,"m","fit",True,"Nealko"
47712,1453,"m","fit",False,"Pivo"
47714,684,"m","fit",True,"Nealko"
47716,684,"m","fit",True,"Jídlo"
47716,684,"m","fit",True,"Nealko"
47718,1285,"m","fit",True,"Jídlo"
47718,1285,"m","fit",True,"Jídlo"
47720,1848,"m","fit",False,"Jídlo"
47722,1380,"m","fit",True,"Pivo"
47725,1496,"m","fit",False,"Jídlo"
47727,1453,"m","fit",False,"Pivo"
47728,1395,"m","fit",True,"Nealko"
47730,462,"m","fit",True,"Nealko"
47730,462,"m","fit",True,"Jídlo"
47732,640,"m","fit",True,"Nealko"
47734,462,"m","fit",True,"Nealko"
47734,462,"m","fit",True,"Jídlo"
47735,1056,"m","fit",True,"Jídlo"
47735,1056,"m","fit",True,"Jídlo"
47735,1056,"m","fit",True,"Jídlo"
47735,1056,"m","fit",True,"Nealko"
47737,1387,"m","fit",True,"Nealko"
47739,1395,"m","fit",True,"Nealko"
47741,462,"m","fit",True,"Nealko"
47742,1056,"m","fit",True,"Nealko"
47744,1134,"m","fit",True,"Nealko"
47746,1387,"m","fit",True,"Nealko"
47748,1500,"m","fit",False,"Pivo"
47751,1500,"m","fit",False,"Pivo"
47753,1395,"m","fit",True,"Pivo"
47755,1380,"m","fit",True,"Pivo"
47757,1665,"m","fit",False,"Pivo"
47758,195,"m","fit",True,"Cider"
47759,1056,"m","fit",True,"Nealko"
47761,1496,"m","fit",False,"Pivo"
47761,1496,"m","fit",False,"Nealko"
47763,1395,"m","fit",True,"Pivo"
47766,1387,"m","fit",True,"Víno"
47769,1500,"m","fit",False,"Pivo"
47771,1380,"m","fit",True,"Víno"
47773,1496,"m","fit",False,"Nealko"
47775,1665,"m","fit",False,"Jídlo"
47777,1395,"m","fit",True,"Jídlo"
47779,1562,"m","fit",True,"Jídlo"
47782,1474,"m","fit",False,"Nealko"
47782,1474,"m","fit",False,"Pivo"
47784,1734,"m","fit",False,"Pivo"
47786,1382,"m","fit",True,"Pivo"
47788,1526,"m","fit",False,"Víno"
47790,1448,"m","fit",False,"Pivo"
47792,1429,"m","fit",False,"Pivo"
47794,1728,"m","fit",False,"Pivo"
47796,1496,"m","fit",False,"Nealko"
47798,1591,"m","fit",False,"Víno"
47800,1380,"m","fit",True,"Nealko"
47802,1490,"m","fit",True,"Cider"
47804,1030,"m","fit",True,"Nealko"
47805,10,"m","fit",True,"Nealko"
47807,1500,"m","fit",False,"Nealko"
47809,1849,"m","fit",False,"Cider"
47812,1395,"m","fit",True,"Pivo"
47814,1484,"m","fit",False,"Cider"
47814,1484,"m","fit",False,"Cider"
47816,1380,"m","fit",True,"Pivo"
47820,917,"m","fit",False,"Nealko"
47822,1562,"m","fit",True,"Nealko"
47824,1728,"m","fit",False,"Pivo"
47825,1387,"m","fit",True,"Nealko"
47827,1456,"m","fit",False,"Nealko"
47829,734,"m","fit",True,"Pivo"
47831,1382,"m","fit",True,"Pivo"
47833,917,"m","fit",False,"Nealko"
47835,10,"m","fit",True,"Pivo"
47837,7,"m","fit",True,"Pivo"
47839,1728,"m","fit",False,"Pivo"
47841,1591,"m","fit",False,"Pivo"
47843,1440,"m","fit",False,"Pivo"
47845,1380,"m","fit",True,"Pivo"
47847,1592,"m","fit",False,"Pivo"
47849,7,"m","fit",True,"Pivo"
47851,1496,"m","fit",False,"Pivo"
47853,1727,"m","fit",False,"Pivo"
47854,1395,"m","fit",True,"Pivo"
47856,937,"m","fit",True,"Pivo"
47858,640,"m","fit",True,"Nealko"
47859,1056,"m","fit",True,"Nealko"
47859,1056,"m","fit",True,"Jídlo"
47861,1728,"m","fit",False,"Pivo"
47863,1848,"m","fit",False,"Nealko"
47864,622,"m","fit",True,"Jídlo"
47866,604,"m","vut",True,"Pivo"
47868,1849,"m","fit",False,"Jídlo"
47870,1380,"m","fit",True,"Pivo"
47870,1380,"m","fit",True,"Nealko"
47871,937,"m","fit",True,"Jídlo"
47873,501,"m","fit",False,"Pivo"
47875,604,"m","vut",True,"Pivo"
47877,617,"m","fit",True,"Pivo"
47879,258,"m","fit",False,"Pivo"
47879,258,"m","fit",False,"Nealko"
47882,190,"m","fit",True,"Pivo"
47882,190,"m","fit",True,"Nealko"
47884,10,"m","fit",True,"Pivo"
47886,1695,"m","muni",False,"Pivo"
47888,258,"m","fit",False,"Pivo"
47889,1382,"m","fit",True,"Cider"
47890,1056,"m","fit",True,"Cider"
47891,937,"m","fit",True,"Cider"
47892,190,"m","fit",True,"Jídlo"
47893,1395,"m","fit",True,"Jídlo"
47895,1319,"m","fit",False,"Nealko"
47897,1382,"m","fit",True,"Pivo"
47899,934,"m","fit",False,"Pivo"
47901,747,"m","fit",False,"Pivo"
47903,886,"m","fit",False,"Pivo"
47905,160,"m","fit",False,"Pivo"
47905,160,"m","fit",False,"Jídlo"
47907,1592,"m","fit",False,"Jídlo"
47909,251,"m","fit",False,"Pivo"
47911,604,"m","vut",True,"Pivo"
47913,1030,"m","fit",True,"Pivo"
47915,307,"m","fit",False,"Pivo"
47917,1382,"m","fit",True,"Pivo"
47919,258,"m","fit",False,"Pivo"
47919,258,"m","fit",False,"Nealko"
47921,1030,"m","fit",True,"Pivo"
47923,747,"m","fit",False,"Nealko"
47923,747,"m","fit",False,"Pivo"
47925,1059,"m","vut",False,"Pivo"
47928,1387,"m","fit",True,"Jídlo"
47929,1395,"m","fit",True,"Nealko"
47933,1387,"m","fit",True,"Pivo"
47935,1380,"m","fit",True,"Pivo"
47937,1285,"m","fit",True,"Pivo"
47939,1311,"m","fit",False,"Jídlo"
47940,1387,"m","fit",True,"Pivo"
47941,1387,"m","fit",True,"Pivo"
47943,1285,"m","fit",True,"Jídlo"
47944,1030,"m","fit",True,"Jídlo"
47946,1387,"m","fit",True,"Jídlo"
47948,934,"m","fit",False,"Pivo"
47950,1387,"m","fit",True,"Pivo"
47952,1592,"m","fit",False,"Nealko"
47952,1592,"m","fit",False,"Pivo"
47954,1387,"m","fit",True,"Jídlo"
47956,1562,"m","fit",True,"Jídlo"
47958,1387,"m","fit",True,"Nealko"
47960,937,"m","fit",True,"Cider"
47961,1134,"m","fit",True,"Jídlo"
47963,1453,"m","fit",False,"Cider"
47966,1453,"m","fit",False,"Cider"
47968,1562,"m","fit",True,"Nealko"
47972,684,"m","fit",True,"Nealko"
47974,1387,"m","fit",True,"Cider"
47976,1535,"m","fit",False,"Cider"
47977,1380,"m","fit",True,"Cider"
47979,663,"m","fit",True,"Nealko"
47981,1387,"m","fit",True,"Jídlo"
47981,1387,"m","fit",True,"Nealko"
47982,1380,"m","fit",True,"Nealko"
47984,1360,"m","fit",True,"Nealko"
47986,462,"m","fit",True,"Nealko"
47986,462,"m","fit",True,"Jídlo"
47988,1382,"m","fit",True,"Nealko"
47990,1591,"m","fit",False,"Cider"
47992,1380,"m","fit",True,"Nealko"
47994,1591,"m","fit",False,"Nealko"
47994,1591,"m","fit",False,"Cider"
47994,1591,"m","fit",False,"Jídlo"
47996,1387,"m","fit",True,"Jídlo"
47996,1387,"m","fit",True,"Jídlo"
47998,1387,"m","fit",True,"Nealko"
47998,1387,"m","fit",True,"Jídlo"
47999,1562,"m","fit",True,"Jídlo"
48001,684,"m","fit",True,"Jídlo"
48002,1387,"m","fit",True,"Jídlo"
48004,1728,"m","fit",False,"Cider"
48006,1448,"m","fit",False,"Cider"
48008,1526,"m","fit",False,"Víno"
48008,1526,"m","fit",False,"Víno"
48010,1601,"m","fit",False,"Víno"
48010,1601,"m","fit",False,"Nealko"
48012,1380,"m","fit",True,"Víno"
48014,1535,"m","fit",False,"Cider"
48016,1727,"m","fit",False,"Víno"
48016,1727,"m","fit",False,"Nealko"
48018,1592,"m","fit",False,"Víno"
48018,1592,"m","fit",False,"Jídlo"
48020,1562,"m","fit",True,"Nealko"
48021,1387,"m","fit",True,"Jídlo"
48023,1592,"m","fit",False,"Víno"
48025,926,"m","fit",True,"Nealko"
48027,1389,"m","fit",False,"Nealko"
48029,1850,"m","fit",False,"Nealko"
48029,1850,"m","fit",False,"Nealko"
48031,1380,"m","fit",True,"Víno"
48033,1387,"m","fit",True,"Jídlo"
48035,190,"m","fit",True,"Cider"
48037,1525,"m","fit",False,"Nealko"
48039,68,"m","fit",True,"Jídlo"
48042,734,"m","fit",True,"Jídlo"
48042,734,"m","fit",True,"Nealko"
48044,1575,"m","fit",False,"Nealko"
48046,1395,"m","fit",True,"Nealko"
48048,1387,"m","fit",True,"Cider"
48050,1387,"m","fit",True,"Jídlo"
48052,641,"m","fit",False,"Cider"
48054,1848,"m","fit",False,"Cider"
48056,1496,"m","fit",False,"Nealko"
48058,1380,"m","fit",True,"Nealko"
48059,622,"m","fit",True,"Jídlo"
48062,684,"m","fit",True,"Nealko"
48063,1562,"m","fit",True,"Jídlo"
48065,1387,"m","fit",True,"Nealko"
